Time,Trend,Seasonal1,Seasonal2,Noise,Combined
1,125.1390990228825,0.4769705894529338,0.312329099969951,0.0,125.9283987123054
2,125.40529094086355,-0.08258884491836466,0.00468218884267605,0.0,125.32738428478787
3,125.66345246376389,-9.858439943855387,6.268323715858252e-05,0.0,115.80507520314566
4,125.91362632756237,-43.89612172969663,7.68897108631009e-07,0.0,82.01750536676285
5,126.15585526823799,-56.84462230333849,8.694950723460422e-09,0.0,69.31123297359444
6,126.39018202176965,-25.41916879876042,8.989865127267194e-11,0.0,100.97101322309912
7,126.61664932413632,-2.040588794324007,8.24912712063085e-13,0.0,124.57606052981313
8,126.83529991131688,0.00047484342195560215,6.150280024654851e-15,0.0,126.83577475473884
9,127.0461765192903,4.473031609104683,2.4152697312237213e-17,0.0,131.51920812839498
10,127.24932188403554,33.44930217569102,-3.1359411468749115e-19,0.0,160.69862405972657
11,127.44477874153148,58.59384079145216,-1.0522729415899388e-20,0.0,186.03861953298363
12,127.63258982775709,36.096351638795575,-1.9536542160852164e-22,0.0,163.72894146655267
13,127.8127978786913,5.557974667734673,-2.967577670547154e-24,0.0,133.37077254642597
14,127.98544563031307,0.003532965461597434,-4.009203956919045e-26,0.0,127.98897859577467
15,128.15057581860128,-1.504529880971483,-4.9559274538962655e-28,0.0,126.6460459376298
16,128.3082311795349,-22.905047443862706,-5.6478945874917554e-30,0.0,105.4031837356722
17,128.4584544490929,-55.72615173309468,-5.893514890386524e-32,1.3704805800247843,74.102783296023
18,128.60128836325413,-46.249317125153524,-5.48127015793213e-34,1.3704805800247843,83.72245181812539
19,128.7367756579976,-11.58554983353214,-4.1988445342431314e-36,1.3704805800247843,118.52170640449026
20,128.86495906930222,-0.15786898203189254,-1.860070557377812e-38,1.3704805800247843,130.0775706672951
21,128.98588133314692,0.2975671707137388,1.6606180063727816e-40,1.3704805800247843,130.65392908388543
22,129.09958518551065,13.779227513485257,6.387624465649002e-42,1.3704805800247843,144.2492932790207
