Time,Trend,Seasonal1,Seasonal2,Noise,Combined
1,196.8311107668689,119.77341351142199,-14.190605176656938,0.0,302.41391910163395
2,194.1359714094599,30.604763172727537,2.9100359162656924,4.112219368142813,231.76298986659592
3,191.46881673587018,77.44095491640392,0.21817217439189085,91.20243576018412,360.33037958685014
4,188.82952190874624,-144.70072032731565,-0.38206796514781494,7.085315241503322,50.832048857786106
5,186.2179620907347,-129.89715392214822,0.1362780299395744,0.0,56.45708619852604
6,183.634012444482,119.6589888362956,-0.018104522885603644,0.5153788278015744,303.79027558569356
7,181.07754813263483,6.130802168452895,-0.006169036650034722,58.0627329653095,245.2649142297472
8,178.54844431783968,24.397143704659655,0.004368738216441684,36.60053300510496,239.55048976582074
9,176.04657616274318,57.66366281839648,-0.0011898757674023135,90.75392995673064,324.46297906210293
10,173.57181882999183,19.314757373534505,5.452570285403833e-05,0.0,192.88663072922918
11,171.1240474822323,-149.7385797310132,9.672609659797564e-05,0.0,21.385564477315693
12,168.70313728211107,23.92803789816086,-4.5505171031874595e-05,6.21428473704626,198.84541441214714
13,166.30896339227476,33.94609590102251,9.138544226415742e-06,13.373553531767724,213.62862196360922
14,163.9414009753699,13.28442495250026,7.795463496742161e-07,0.0,177.22582670741653
15,161.60032519404305,-66.15779584079138,-1.2389079053796165e-06,0.0,95.44252811434377
16,159.2856112109408,81.58227387884479,4.346722368758204e-07,0.0,240.86788552445785
17,156.99713418870974,10.441188752239004,-5.571446736465342e-08,0.39737441732004175,167.8356973025543
18,154.7347692899964,0.9120854562212664,-2.0517744949109288e-08,0.0,155.6468547256999
19,152.49839167744742,95.07603182678398,1.407894303053792e-08,5.563581781142416,253.13800529945274
20,150.28787651370925,-30.77274795757497,-3.770689886173008e-09,58.87072316980557,178.38585172216915
21,148.10309896142857,20.88982069227074,1.4927903917716523e-10,0.0,168.9929196538486
22,145.94393418325183,73.93168811195078,3.162552024783316e-10,10.69097913019987,230.56660142571874
23,143.81025734182572,13.516860458185796,-1.4587618083579752e-10,9.118272253109636,166.44539005297526
24,141.70194359979675,-108.72065035833046,2.867589753378128e-11,79.92780073673794,112.9090939782329
25,139.61886811981145,23.838480100009246,2.7554647687393805e-12,8.303472892262922,171.76082111208638
26,137.56090606451653,119.33294891052665,-4.015616506940375e-12,10.413431494759381,267.3072864697985
