Time,Trend,Seasonal1,Seasonal2,Noise,Combined
1,6790.993540545812,99.72752235478208,-96.04051633591523,-5.153387106352689,6789.5271594583255
2,6762.373567118228,-9.732313330220308,-4371.712616744922,7.008777320950346,2387.937414364035
3,6733.82387926162,-30.205123723687315,6668.917627512868,12.931199700465818,13385.467582751267
4,6705.344398967045,-7.423908803642433,-4346.478313832437,-1.3538959391543546,2350.088280391811
5,6676.935048225548,-70.74324822581318,-986.8219813956669,15.637380175129598,5635.007198779198
6,6648.595749028178,-7.1633719874349175,5636.538099966973,-0.9510741775043159,12277.01940283021
7,6620.32642336599,104.44434921446936,-6381.7523642005635,-14.03989113235395,328.9785172475419
8,6592.126993230026,23.676408567642007,2706.2453456149933,2.3562191000855472,9324.404966512746
9,6563.997380611341,-40.10988395173218,2843.912350894408,-1.8412885174443923,9365.958559036573
10,6535.937507500983,-2.920396322150168,-6424.0556785297285,2.0482819059737567,111.00971455507836
11,6507.947295890006,-55.14467915687237,5554.17367779283,6.354521039131894,12013.330815565096
12,6480.026667769451,-44.11491305701565,-836.844708786011,-3.950644247638301,5595.116401678785
13,6452.175545130378,89.12381786836815,-4460.177266689944,-5.175476035232714,2075.946620273569
14,6424.393849963828,59.911526930382614,6667.577545371577,13.45766480267342,13165.340587068462
15,6396.681504260856,-39.02427124956753,-4256.261791601238,1.9805893110620532,2103.376030721113
16,6369.03843001251,-9.384623412521968,-1103.4208077602693,1.1360203338773505,5257.369019173595
17,6341.464549209839,-33.62655649285412,5698.749735842549,-4.629926775491381,12001.957801784043
18,6313.959783843893,-67.622621519833,-6346.482015703083,-4.364605127320576,-104.50945850634318
19,6286.524055905724,56.91257775800429,2597.9252331373646,2.2932703580530602,8943.655137159147
20,6259.157287386378,89.5935811116304,2950.2475034613817,-15.480720450473738,9283.517651508917
21,6231.859400276906,-23.556913529921623,-6454.746154350023,1.490966623157798,-244.9527009798813
22,6204.630316568361,-22.70325525296664,5487.959792708265,8.250432065795337,11678.137286089455
23,6177.4699582517915,-14.37577697479712,-719.593665769472,-5.961627411459531,5437.538888096063
24,6150.378247318245,-74.0250349600417,-4547.24417422011,-9.506174635831243,1519.6028635022615
25,6123.35510575877,15.360483164045291,6664.147959745867,-5.5670957839334445,12797.29645288475
