Time,Trend,Seasonal1,Seasonal2,Noise,Combined
1,18.561189276110145,53.53489456584814,0.10371257193497983,-1.678462200985276,70.52133421290799
2,200.0,58.6554313283206,-0.00029142696440459417,-4.514498855990527,254.1406410453657
3,200.0,54.51556520001374,-1.9405535116910443e-05,-8.730189669131207,245.7853561253474
4,200.0,41.768890015186905,-2.1307127593726526e-07,-8.701190943288736,233.0676988588269
5,200.0,22.427825511556694,9.019558769989038e-11,-7.5797170458903524,214.84810846575652
6,200.0,-0.4540994971915643,3.313897304957725e-11,-7.165117380271346,192.38078312257022
7,200.0,-23.26433218007559,4.2495585757989485e-13,-5.491060510289603,171.24460730963523
8,200.0,-42.40163834799594,6.543185361940936e-16,-6.793749714194854,150.8046119378092
9,200.0,-54.84465814823636,-5.5055553059046354e-17,-6.1720652101812,138.98327664158245
10,200.0,-58.62891235153011,-8.26569600274853e-19,-7.1258523584191025,134.24523529005077
11,200.0,-53.15695042738032,-2.6823469570159236e-21,-8.171430650868375,138.6716189217513
12,200.0,-39.29267484607988,8.843518619455219e-23,-7.790157560465769,152.91716759345437
13,200.0,-19.224949874144713,1.5722928187566187e-24,-8.609856246479543,172.16519387937572
14,200.0,3.877971964609186,7.544821408830317e-27,-8.0338859281773,195.84408603643186
15,200.0,26.36864729902118,-1.3590277323940477e-28,-7.9776917702862855,218.39095552873488
16,200.0,44.69629301888674,-2.9293864631708024e-30,-9.248123804513938,235.4481692143728
17,200.0,55.96737685341888,-1.838446032275183e-32,-9.837204666128255,246.1301721872906
18,200.0,58.40244249380135,1.959455401410533e-34,-10.044664095580304,248.35777839822103
19,200.0,51.61704661765514,5.349018660825415e-36,-12.924241806146453,238.6928048115087
20,200.0,36.68245403650012,4.139770968816325e-38,-12.02755750622612,224.65489653027402
21,200.0,15.956508536992686,-2.542182806017347e-40,-11.984603833963796,203.97190470302888
22,200.0,-7.288618808704114,-9.570407143992743e-42,-9.447492991333693,183.2638881999622
23,200.0,-29.38303350669895,-8.851630073727963e-44,-9.2729204367301,161.34404605657096
24,200.0,-46.83851328829631,2.6367625103307365e-46,-9.719082022455579,143.4424046892481
25,200.0,-56.899221707172096,1.675999045152374e-47,-5.467462563609232,137.63331572921865
26,200.0,-57.97679411890066,1.822273494911218e-49,-7.132685228369478,134.89052065272986
27,200.0,-49.90110553333842,-1.0166374559132587e-52,-7.768177687121804,142.33071677953978
28,200.0,-33.947129609858436,-2.866631718650942e-53,-8.074850945551493,157.97801944459005
29,200.0,-12.633648350663538,-3.6405644026120866e-55,-7.005720317106439,180.36063133223
30,200.0,10.674408194368203,-5.191075609071496e-58,-7.284849507787985,203.38955868658022
31,200.0,32.297210394458276,4.771401436516385e-59,-7.654863288558095,224.64234710590017
32,200.0,48.820993224511895,7.091578911559976e-61,-11.35775377693219,237.4632394475797
33,200.0,57.63701470069579,2.2295213410412952e-63,-9.14448589052402,248.49252881017176
34,200.0,57.353418878651624,-7.68233425026058e-65,-11.219041685281049,246.13437719337057
35,200.0,48.01497930297365,-1.3507588853810004e-66,-11.048594440171332,236.9663848628023
36,200.0,31.09603024899807,-6.35454339350549e-69,-12.903805645120563,218.1922246038775
37,200.0,9.267701758398234,1.184376073973616e-70,-13.220615050211414,196.0470867081868
38,200.0,-14.023793061572949,2.5198387651115194e-72,-13.19459229151702,172.78161464691004
39,200.0,-35.1012393123646,1.5584057887897712e-74,-13.608365057516185,151.2903956301192
40,200.0,-50.63697168198625,-1.7159605512721324e-76,-14.715313865956235,134.6477144520575
41,200.0,-58.178239629047894,-4.606976762475986e-78,-18.908610337468133,122.91315003348399
42,200.0,-56.53444276215149,-3.523006421036089e-80,-19.401649642561917,124.0639075952866
43,200.0,-45.96510046276509,2.24572018650988e-82,-21.72601874414386,132.30888079309105
44,200.0,-28.13887948120216,8.25343371382136e-84,-20.86052020048003,151.0006003183178
45,200.0,-5.870148147401966,7.553558075916956e-86,-21.524132870817247,172.60571898178077
46,200.0,17.325350506021856,-2.3797840907750385e-88,-17.87021337412931,199.45513713189254
47,200.0,37.78555726445153,-1.4473783611438637e-89,-17.048598830751995,220.73695843369956
48,200.0,52.28025535987561,-1.5583022169064524e-91,-15.244160034466494,237.03609532540912
