Time,Trend,Seasonal1,Seasonal2,Noise,Combined
1,109.84791026598398,-52.95048220297935,2099.86864526482,0.0,2156.7660733278244
2,109.68246373466279,30.112843036306316,12650.154965159272,2.441578691579309,12792.391850621822
3,109.51569101665584,-21.028631416803165,2588.046179888751,0.0,2676.5332394886036
4,109.34761127592978,-42.23986528179886,-11181.89329422528,6.63025073842107,-11108.155297492727
5,109.17824367645125,-49.007461348423575,-8931.806758801826,0.0,-8871.635976473797
6,109.00760738218683,-68.7536639573142,6114.661643551397,0.0,6154.91558697627
7,108.83572155710318,140.14540323887462,12400.80332915773,0.0,12649.784453953707
8,108.66260536516688,-149.51072417785628,920.6163041456705,4.520964033402557,884.2891493663838
9,108.48827797034458,-75.653327836094,-11878.515263543653,4.520964033402557,-11841.159349376
10,108.31275853660291,8.744835630034846,-7659.587503575837,0.0,-7542.5299094092
11,108.13606622790846,-74.77183184145007,7533.044601521373,4.023611040179031,7570.432446948011
12,107.95822020822787,-65.93177512717025,11933.267293294828,4.023611040179031,11979.317349416064
13,107.77923964152774,97.72114772997082,-763.0112412557462,0.0,-557.5108538842476
14,107.5991436917747,6.601798093444387,-12366.142165750058,3.2766671170481834,-12248.66455684779
15,107.41795152293538,172.81617122538873,-6252.602583715484,0.0,-5972.36846096716
16,107.2356822989764,-0.917764833779458,8818.888338290559,0.0,8925.206255755757
17,107.05235518386436,52.370194898297086,11255.772862506803,6.174020774802403,11421.369433363767
18,106.8679893415659,70.00360657876796,-2433.21407977785,0.0,-2256.3424838575165
19,106.68260393604764,-102.54686338828316,-12636.19450964616,5.627477456666405,-12626.43129164173
20,106.49621813127618,-0.6716837211987325,-4735.607021311451,0.0,-4629.782486901373
21,106.30885109121817,-145.27580680253664,9949.56923532575,0.38005406613127646,9910.98233368056
22,106.12052197984022,-44.63507107128154,10380.240128731817,0.0,10441.725579640375
23,105.93124996110895,-36.71946848688786,-4060.6060342274527,1.7479023159408256,-3989.646350437291
24,105.74105419899095,65.41818641571984,-12683.920892680064,1.7479023159408256,-12511.013749749412
25,105.54995385745286,81.70557221940777,-3135.2914070933275,0.0,-2948.035881016467
26,105.35796810046133,-131.09199451726917,10905.193667479736,4.605146490730205,10884.06478755366
27,105.16511609198295,-127.84980107879689,9322.0735443274,0.0,9299.388859340586
28,104.97141699598434,-16.875170893334044,-5616.554158214067,5.95588130494804,-5522.502030806469
29,104.77688997643214,-81.35513462510323,-12508.48159891055,5.95588130494804,-12479.103962254274
30,104.58155419729296,35.56750770756427,-1479.8122961329673,0.0,-1339.66323422811
31,104.3854288225334,-63.12287779263235,11668.948018917683,4.5710337779651,11714.781603725549
32,104.1885330161201,42.40682640022722,8099.8908903389165,4.5710337779651,8251.05728353323
33,103.99088594201969,-94.17538026408516,-7073.682514983255,0.0,-7063.867009305321
34,103.79250676419878,-129.82065847834596,-12112.963373285238,3.6877743089910977,-12135.303750690393
35,103.59341464662397,50.23796383881282,201.70318917904635,0.0,355.5345676644831
36,103.3936287532619,50.253177185320666,12227.394508200101,6.597377530874712,12387.638691669557
37,103.1931682480792,-129.85810325226032,6735.195708255135,0.0,6708.530773250955
38,102.99205229504247,-94.25743217575943,-8406.353839947711,2.0374359669434323,-8395.581783861484
39,102.79030005811835,42.28385237415247,-11504.32511228864,0.0,-11359.250959856368
40,102.58793070127345,-63.24400399309663,1879.669832685169,6.620577887425491,1925.6343372807714
41,102.38496338847438,35.53862190873504,12570.707617666183,6.620577887425491,12715.251780850816
42,102.18141728368778,-81.50083603190772,5251.998958607664,0.0,5272.679539859444
43,101.97731155088024,-17.204386892689087,-9591.120612367708,6.746163178132162,-9499.601524531385
44,101.77266535401841,-127.8293807175424,-10693.275426498905,0.0,-10719.33214186243
45,101.56749785706891,-130.84500042505732,3524.5648578859227,0.0,3495.2873553179343
46,101.36182822399834,81.52415018964749,12692.846967288518,0.0,12875.732945702164
47,101.15567561877333,65.1070895011807,3676.396563096767,4.651922817184606,3847.3112510339056
48,100.94905920536051,-36.01192364825814,-10607.137599853473,4.651922817184606,-10537.548541479187
49,100.74199814772649,-44.18989851071673,-9694.084229263959,4.651922817184606,-9632.880206809765
50,100.5345116098379,-145.09191984986543,5107.447362778253,4.651922817184606,5067.54187735541
51,100.32661875566134,-0.10028022209733933,12591.663591392055,4.651922817184606,12696.541852742803
52,100.11833874916344,-102.37365523272341,2036.110263125431,0.0,2033.854946641871
53,99.90969075431083,70.41391348945429,-11436.528617227526,0.0,-11266.20501298376
54,99.70069393507012,53.529712583846184,-8524.331666476408,1.86625041788131,-8369.23500953961
55,99.49136745540793,-1.4193441501476798,6600.467516975358,0.0,6698.539540280619
56,99.2817304792909,171.86872208786687,12268.937748364939,2.8574863295362545,12542.945687261632
57,99.07180217068561,7.921421785908592,359.9998730515872,0.0,466.9930970081814
58,98.86160169355871,99.07983650511346,-12064.701046852344,3.4037866485466446,-11863.355822005125
59,98.65114821187683,-66.94222651236996,-7204.598804872808,3.4037866485466446,-7169.4860965247535
60,98.44046088960656,-74.11474178025932,7977.356562100408,3.4037866485466446,8005.086067858302
61,98.22955889071454,7.298148056203377,11730.347598122427,3.4037866485466446,11839.279091717892
62,98.01846137916738,-74.36066436190771,-1322.4444902469775,0.0,-1298.786693229718
63,97.8071875189317,-149.5314429162915,-12480.602586636947,4.541728204087929,-12527.78511383022
64,97.59575647397413,141.70119551547708,-5758.105520999885,0.0,-5518.8085690104335
65,97.3841874082613,-67.80868293106843,9213.888994207555,0.0,9243.464498684747
66,97.17249948575979,-50.34205433873309,10985.36929842485,3.7960157820311293,11035.995759353907
67,96.96071187043627,-43.15420456138416,-2981.6212675839115,0.0,-2927.8147602748595
68,96.74884372625732,-20.01691627415847,-12676.915708397826,2.9088837677185992,-12597.274897178007
69,96.53691421718959,30.526481061536387,-4210.301961970549,2.9088837677185992,-4080.3296829241044
70,96.32494250719968,-51.826069630611485,10288.308796412475,2.9088837677185992,10335.716553056782
71,96.1129477602542,178.8372286075997,10047.110277792344,0.0,10322.060454160199
72,95.90094914031982,-51.76065578380407,-4588.338278435237,0.0,-4544.197985078721
73,95.6889658113631,30.575001550995935,-12650.186405203378,2.2825291792790954,-12521.639908661738
74,95.4770169373507,-19.830639571285943,-2588.420765999131,0.0,-2512.7743886330663
75,95.26512168224923,-43.38622160348312,11181.712222439954,5.313097596673219,11238.904220115392
76,95.0532992100253,-50.77913274132439,8932.078618475503,5.313097596673219,8981.665882540876
77,94.84156868464554,-67.42349399351696,-6114.326339147722,0.0,-6086.908264456593
78,94.62994927007658,142.46241337177608,-12400.884962471524,4.320571851428011,-12159.472027978243
79,94.41846013028501,-149.53718549806922,-920.9979211177404,4.320571851428011,-971.7960746340966
80,94.20712042923749,-73.47760396226779,11878.380396248831,4.320571851428011,11903.430484567229
81,93.99594933090061,6.1660278505382,7659.892607044715,0.0,7760.054584226154
82,93.784965999241,-73.52002349107983,-7532.736641593005,1.3662147987153401,-7511.105484286129
83,93.57418959822527,-67.96690339267472,-11933.397683591103,0.0,-11907.790397385554
84,93.36363929182006,100.64633102913034,762.6293077344951,0.0,956.6392780554455
85,93.15333424399198,9.642839898820469,12366.055875851653,2.1092271036760413,12470.96127709814
86,92.94329361870766,170.47286103742903,6252.935562874405,0.0,6516.3517175305415
87,92.7335365799337,-2.246985816313213,-8818.613141200287,1.422469910199128,-8726.704120526467
88,92.52408229163673,55.660037985268744,-11255.949715649605,1.422469910199128,-11106.343125462501
89,92.31494991778337,71.24739004122807,2432.8385495895923,0.0,2596.4008895486036
90,92.10615862234025,-101.96190771582283,12636.158315361145,0.4567761600968901,12626.75934242776
91,91.89772756927398,1.373442022039626,4735.962017599732,0.0,4829.2331871910455
92,91.68967592255117,-144.5373581303809,-9949.331642994804,3.1262340611515973,-9999.053091141483
93,91.48202284613846,-42.73986376672846,-10380.460333100407,0.0,-10331.718174020998
94,91.27478750400248,-33.396572114251434,4060.243514591622,5.907730668662463,4124.029460650036
95,91.0679890601098,63.79107519092476,12683.935430824307,5.907730668662463,12844.702225744006
96,90.86164667842709,80.63891106202476,3135.662174572521,0.0,3307.162732312973
97,90.65577952292095,-129.46486858068494,-10904.99786019708,5.556024194861612,-10938.250925059981
98,90.45040675755801,-127.67385859027206,-9322.333225563141,5.556024194861612,-9354.000653200992
99,90.24554754630489,-19.66586632988441,5616.211027437704,5.556024194861612,5692.346732848986
100,90.04122105312818,-82.78654067271427,12508.546613694441,0.0,12515.801294074856
101,89.83744644199454,35.2002313189835,1480.192311380703,0.0,1605.229989141681
102,89.63424287687059,-64.90324626977299,-11668.797441790213,4.39148826926258,-11639.674956913854
103,89.43162952172291,40.01469514809516,-8100.185479512534,4.39148826926258,-7966.347666573453
104,89.22962554051814,-96.38958279550504,7073.3648102381785,4.39148826926258,7070.596341252454
105,89.02825009722294,-131.5221798305949,12113.077720814215,4.39148826926258,12074.975279350107
106,88.82752235580386,52.36322923383324,-201.32061229402726,0.0,-60.129860704390154
107,88.62746148022758,52.40800824174134,-12227.291810538452,0.0,-12086.256340816484
108,88.42808663446068,-131.629979205286,-6735.520022253865,5.310137517643366,-6773.4117773070475
109,88.2294169824698,-96.62770816330183,8406.067151050753,0.0,8397.66885986992
110,88.03147168822157,39.6387458481521,11504.48678068925,0.0,11632.156998225624
111,87.83426991568257,-65.26209761332998,-1879.291425364535,0.0,-1856.7192530621824
112,87.63783082881946,35.09971997440843,-12570.654606371661,5.272731847450469,-12442.644323720984
113,87.44217359159886,-83.21290620293031,-5252.347291328981,0.0,-5248.118023940312
114,87.24731736798736,-20.656362194203382,9590.86998343119,5.817572003056705,9663.27851060803
115,87.05328132195162,-127.58498833194894,10693.481571316477,0.0,10652.94986430648
116,86.86008461745821,-128.68831463765582,-3524.197277970457,4.755008469156942,-3561.2704995214976
117,86.66774641847378,80.06318453781769,-12692.844575061783,4.755008469156942,-12521.358635636334
118,86.47628588896498,62.82786944144516,-3676.762785843705,0.0,-3527.458630513295
119,86.28572219289836,-31.251302488561528,10606.927440537213,2.437913861274263,10664.399774102823
120,86.0960744942406,-41.40667660648794,9694.331223509005,0.0,9739.020621396758
121,85.90736195695831,-143.9286540101716,-5107.097077607299,0.0,-5165.118369660512
122,85.71960374501808,3.084722066792523,-12591.71186032289,2.8086134257921502,-12500.098921085288
123,85.53281902238655,-101.39876535922336,-2036.4879324375365,0.0,-2052.3538787743732
124,85.34702695303035,72.43705095475234,11436.362625153453,1.3430707717624875,11595.489773832998
125,85.16224670091607,59.13498987176406,8524.615164439512,1.3430707717624875,8670.255471783954
126,84.97849743001038,-3.774181880794231,-6600.14068959771,1.3430707717624875,-6517.593303276731
127,84.79579830427986,167.5771770917445,-12269.035829191616,0.0,-12016.662853795591
128,84.61416848769113,13.61973399363005,-360.3823440725311,0.0,-262.1484415912099
129,84.43362714421083,104.69465370230695,12064.582142547666,0.0,12253.710423394185
130,84.25419343780557,-70.93389548007815,7204.913818583898,0.0,7218.234116541626
