Time,Trend,Seasonal1,Seasonal2,Noise,Combined
1,-9.614420717127148,3.006913421707102,-14.340574638833706,0.018089373018732372,-20.929992561235018
2,-21.83505492760232,1.3602461686406209,-4.363318525774648,3.4053291097939264,-21.432798174942423
3,-22.60843619830813,0.4798229645962915,8.049012775543897,5.015858571819728,-9.063741886348215
4,-11.529111414790624,0.11030127019085141,22.188862282506467,-7.972438608147945,2.797613529758749
5,5.59446903803843,0.009789591299662606,37.03900149583807,-0.3813621115974292,42.26189801357874
6,19.785091348354207,6.083609455624458e-06,51.30829474551567,3.3879081390290295,74.48130031650837
7,23.603175286222445,-0.002165500674726824,63.501140147775914,-0.9386882956862314,86.1634616376374
8,15.047050934761613,-0.05262014951300466,72.02067590343297,1.5954571681703948,88.61056385685198
9,-1.3976451935474192,-0.29565781729416385,75.30259693070761,4.689120117012959,78.29841403687898
10,-17.10961140184303,-0.9546520370883158,71.97283320968003,-7.215590815945394,46.692978954803294
11,-23.851687217489594,-2.2863614177358405,61.0186742424252,-3.123236347126316,31.757389260073445
12,-18.089269798556682,-4.526009175352033,41.959523118187334,2.415298653936524,21.759542798215143
13,-2.8433659598984278,-7.832387042738977,15.000711031510168,-0.09024171580366179,4.234716313069103
14,13.893201834090844,-12.242358458246452,-18.847904535704984,5.700010788213573,-11.497050371647019
15,23.346115152951498,-17.64275834371561,-57.707121535662125,-0.23103356100239902,-52.23479828742864
16,20.55958661087191,-23.76501412377989,-98.83447001011908,-1.5523624952574322,-103.59226001828448
17,6.994482560184882,-30.204263924394798,-138.7149045649123,-4.099187317537646,-166.0238732466599
18,-10.23755117374413,-36.46088184731901,-173.244429001719,-1.4413388421310198,-221.38420086491317
19,-22.102443026956397,-41.99874715147312,-198.00767082670987,3.277156295946994,-258.83170470919237
20,-22.37990096917913,-46.31187960471048,-208.6415534355199,0.9400833422977838,-276.3932506671117
21,-10.924464810121869,-48.9896386044904,-201.2673122463341,-1.8469660509780805,-263.02838171192445
22,6.258234794240132,-49.77077796593508,-172.9629161827516,4.6521792198385485,-211.82328013460798
23,20.159990206628862,-48.57825193321967,-122.2384143439452,-1.1007853343657248,-151.75746140490173
24,23.49266265019809,-45.52953401369684,-49.46888096239977,0.4640273916649936,-71.04172493423353
25,14.50906419464814,-40.92089307193175,42.76542013955344,-4.3785399320216225,11.975051330248208
26,-2.0810609358374887,-35.18799661539089,149.48323537422382,-4.291359881216072,107.92281794177939
27,-17.580168388808104,-28.848767024090403,263.29893459445475,4.5902687726703935,221.46026795422662
28,-23.862691091348417,-22.437048476818998,374.6506973214943,2.2716952811736184,330.6226530345005
29,-17.634951664857784,-16.436941743797025,472.284965402848,1.1675147177581116,439.3805867119513
30,-2.161906789963392,-11.227431735117525,544.0020844101855,0.6356952472261596,531.2484411323308
31,14.444540036013176,-7.045210444695613,577.6438193434866,0.34992371197158717,585.3930726467757
32,23.478287643267482,-3.970661493121237,562.2761677765933,-6.60211385671244,575.1816800700271
33,20.203300597180267,-1.9382879913394508,489.4926283031426,3.227080573350502,510.98472148233395
34,6.336524662947994,-0.7690157263577904,354.73634198063775,-1.7348205765350095,358.56903034069296
35,-10.85223973508257,-0.2183961240112338,158.51720025002768,2.7828880246151,150.22945241554896
36,-22.35160542893931,-0.03230421150705801,-92.61484779323433,-1.722465462710005,-116.7212228963907
37,-22.132911250576456,-0.0006561774618692618,-385.4835110948538,0.6443163486907852,-406.9727621742013
38,-10.310809880477759,0.0001236457546605745,-700.2216370504768,2.305399985523689,-708.2269232996763
39,6.916840003564385,0.018720423373782876,-1010.839990566946,0.22537467285077048,-1003.679055467157
