Time,Trend,Seasonal1,Seasonal2,Noise,Combined
1,131.40406692808074,-0.10051815786259787,2.521901622143753,1.6496330127360423,135.47508340509793
2,215.38262484596177,-7.026604719686053,0.27996212219661454,2.3890841251466775,211.025066373619
3,353.0307407526892,-10.704982275786788,-0.004666247151452207,4.949955667708361,347.2710478974593
4,578.6479016379635,-1.5432675153135196,-0.005685889926076221,1.2822633608101652,578.381211593534
5,948.4539316778115,0.20923109967175044,-0.000738508595970835,1.520927888818853,950.1833521577062
6,1554.5979825878985,7.795823991698352,-4.992979973114556e-06,-0.11808498984994147,1562.275716596767
7,2548.1204798119165,10.20769199207045,1.249731147518183e-05,1.5254684364940627,2559.853652737793
8,4176.58973725691,1.1242821040636404,1.8961634949086807e-06,0.53477989459403,4178.248801151731
9,6845.791622320511,-0.3737892706068611,5.043693465535429e-08,-1.08889435277238,6844.328938747569
10,11220.844249599071,-8.534225418952351,-2.6649093302069286e-08,-0.9104567059270182,11211.399567447543
11,11898.1477504676,-9.625269320231455,-4.755585893366178e-09,-3.564554428946876,11884.957926713667
12,11898.1477504676,-0.7799036617977927,-2.1052163696413448e-10,-3.8977744572194717,11893.470072348371
13,11898.1477504676,0.6024372779184836,5.468809447555749e-11,-4.077917858352794,11894.672269887222
14,11898.1477504676,9.225563657812481,1.1674791623847538e-11,-4.168993000578021,11903.204321124846
15,11898.1477504676,8.971139259296093,7.089680043080682e-13,-3.595805207146167,11903.523084519751
16,11898.1477504676,0.5081641206833112,-1.064780695216767e-13,-3.6971565992074473,11894.958757989076
17,11898.1477504676,-0.9011994086364135,-2.8084389384696866e-14,-6.176381344687781,11891.070169714278
18,11898.1477504676,-9.854303811560202,-2.1543431013418674e-15,-4.552934037865264,11883.740512618175
19,11898.1477504676,-8.260162062679262,1.9124275750158704e-16,-6.8912125193587705,11882.996375885563
20,11898.1477504676,-0.304541711872056,6.621113335285158e-17,-7.471842682574713,11890.371366073154
21,11898.1477504676,1.2736507139637556,6.14921813425793e-18,-8.51088603556259,11890.910515146
