Time,Trend,Seasonal1,Seasonal2,Noise,Combined
1,-3.9732871214224232,-9.565760046820037,-72.55087511455758,-0.049498002210758514,-86.1394202850108
2,-3.1259508030632195,66.9382742234926,-64.62607388953292,9.602672367953685,8.788921898850147
3,-2.2783046413836345,-75.87695534838852,-16.746781844167415,4.750794989196793,-90.15124684474279
4,-1.4304038791812428,-53.30723110132707,77.3287644040507,-4.696724814563202,17.894404608979187
5,-0.5823037592536213,36.76951981125523,-20.944128138203908,-5.260688621750083,9.982399292047619
6,0.2659404756016531,39.22076668256783,23.894008255553715,5.422502331691038,68.80321774541423
7,1.1142735825870043,-59.18513108077544,101.2101977950015,-6.074104234106439,37.06523606270663
8,1.962640318904856,-78.55136669353254,-35.29219218122324,2.4740276936316548,-109.40689086221927
9,2.810985441757632,54.61014979033075,106.33885592557687,1.8137656900582686,165.5737568477235
10,3.6592537083477543,-33.645323405466726,-84.08305422132904,1.458136168512673,-112.61098774993535
11,4.5073898758776485,73.78088101607617,42.83528788145827,-0.8589021949856266,120.26465657842645
12,5.355338701549737,-43.39432096115667,125.00292229356147,-5.536049143466459,81.42789089048807
13,6.203044942566444,36.488115413856896,-68.63724493340548,6.821561238389026,-19.124523338593118
14,7.050453356130191,-74.95395465892706,-36.6012979885345,-7.201681574110902,-111.70648086544227
15,7.8975086994434065,-78.006008594713,-92.11281862494086,8.306994910430438,-153.91432360978
16,8.744155729708508,74.37885279490946,-15.035823439821907,3.079905471938252,71.16709055673431
17,9.590339204127922,76.77581921848693,-56.733678452741664,-9.476766910659018,20.15571305921418
18,10.436003879904073,-77.95259421849957,108.77252060794349,2.5339314629796394,43.78986173232764
19,11.281094514239383,-52.021559292605396,-6.133864255163095,-0.8505559942169866,-47.7248850277461
20,12.125555864336276,-20.55429905713923,17.304626128979656,1.7132717330679048,10.589154669244607
21,12.969332687397175,-78.93639541530271,-72.59761098066613,-4.2588688296598765,-142.82354253823155
22,13.812369740624506,2.9649381792900327,-48.07589382649196,0.12851605549307302,-31.170069851084353
23,14.654611781220689,-76.52271127018834,25.203250893734353,3.056545126863157,-33.60830346837014
24,15.49600356638815,-58.269397304812294,-76.40798268711747,4.566209853536767,-114.61516657200485
25,16.33648985332931,10.29236136731085,127.90129308026023,0.1553861628812405,154.68553046378162
26,17.176015399246598,-21.54984257387762,-12.680549582482024,-1.6926375098402533,-18.7470142669533
27,18.01452496134243,30.12689732502876,-21.246558380069075,-3.1770337862293676,23.717830120072755
28,18.851963296819235,16.79894634261034,-26.134253356237714,6.803150573897893,16.319806857089752
29,19.688275162879435,19.901548631943093,74.3242077117224,-17.62665417766078,96.28737732888413
30,20.523405316725455,67.1263894405035,62.29717752729903,6.028733034102808,155.9757053186308
31,21.35729851555972,-69.38035923702732,71.24137084055721,6.041465529777245,29.259775648866853
32,22.189899516584646,21.260582392915026,96.01221340423116,2.221774472641521,141.68446978637235
33,23.021153077002662,-74.48571822902353,-90.10402624820323,1.0439855761530548,-140.52460582407102
34,23.85100395401619,50.72418857732008,96.55177816521172,-5.566271589865238,165.56069910668273
35,24.679396904827655,-17.45814822419427,-32.3682181647996,2.0364445715038735,-23.110524912662342
36,25.506276686639477,59.39623887287811,-70.23287193047268,7.115906248404896,21.785549877449796
37,26.331588056654088,73.24554455996558,-61.380638432124584,-11.117871264976362,27.07862291951872
38,27.155275772073903,-74.47938288474667,-91.15016608672535,4.642853528322318,-133.8314196710758
39,27.97728459010135,-65.75691530157556,-17.425692429023066,-1.7604697427138702,-56.96579288321115
40,28.797559267938848,33.916955327728544,-25.050240540416684,-7.776014481177913,29.8882595740728
41,29.61604456278883,-29.884158197121927,-28.30424854478534,9.177341626242534,-19.395020552875906
42,30.432685231853707,78.84328589322773,-66.86556555783812,2.915251642841545,45.32565721008486
43,31.247426032335913,16.74311034607902,-67.6262389075988,2.1208877604254854,-17.514814768758388
44,32.06021172143787,78.7494934321307,-52.4410932763214,-13.574314365294002,44.79429751195317
45,32.87098705636199,-27.29541201513399,120.61882281575588,10.607530067778402,136.80192792476228
46,33.67969679431071,37.63027767292668,-12.02803238296329,0.7760366617055017,60.05797874597961
47,34.48628569248645,-68.66853982600992,-90.50392932436557,-4.232431508168628,-128.91861496605767
48,35.29069850809163,-76.49908644686285,-68.67741913981256,-4.0696766053200895,-113.95548368390386
49,36.09287999832868,75.9493675211977,124.37869724261192,9.167626796355542,245.5885715584938
50,36.892774920400015,65.33770599226048,-33.9837581478548,-2.24878452054956,65.99793824425613
51,37.690328031508066,-28.084392214930304,-67.73867333873757,-0.578534903617702,-58.71127242577751
52,38.48548408885525,40.550792716915915,-61.465469799895786,-4.570000545353518,13.000806460521861
53,39.278187849644,-77.93105038120906,-15.363588026020746,0.7339693853506578,-53.28248117223516
54,40.06838407107673,6.244492288736691,1.5900492071668744,-2.270427147299427,45.63249841968086
55,40.85601751035587,-75.74516774981808,147.84782857265085,-0.6386990363848417,112.31997929680381
56,41.64103292468384,55.951088771307006,-85.03186849069189,8.600403774373213,21.16065697967216
57,42.423375071263074,0.6773846715086425,49.07681461903924,11.912599879640599,104.09017424145155
58,43.20298870729597,36.33600246561751,18.976799215870457,-10.499254418261456,88.01653597052248
59,43.97981858998498,49.21117111842978,-45.2520937552931,-5.657094014118949,42.28180193900271
60,44.75380947653251,-42.96889600457198,-69.47334586146239,-12.004125261840848,-79.6925576513427
61,45.52490612414099,-14.589604226353885,-92.07188456678968,2.8834294834667396,-58.25315318553583
62,46.29305329001284,-37.5670027433984,-53.7447979862519,11.314053730628835,-33.70469370900862
63,47.05819573135049,-78.57288305178116,137.60689293331342,4.228411549502964,110.3206171623857
64,47.82027820535635,31.248466444239366,-19.477703919629082,3.3981143234424933,62.98915505340913
65,48.579245469232866,-72.11674830069211,-50.922898292817735,-8.409319973913325,-82.86972109819031
66,49.33504228018244,11.108177853971153,149.58563786810078,0.08640687477693039,210.1152648770313
67,50.08761339540751,-71.79740026550617,-29.03880866488183,-3.2291128244294782,-53.977708359409974
68,50.83690357211049,-75.94530253562759,150.32849424775836,-4.282442910763165,120.93765237347809
69,51.582857567493804,60.71451306816743,66.80701069295242,5.855289003319977,184.9596703319336
70,52.32542013875988,54.012335337183586,-91.74945923633,6.445334679866045,21.033630919479513
71,53.06453604311115,-62.898529889073146,-11.928949157151775,-6.063506367126991,-27.826449370240766
72,53.800150037750015,-77.57005047014805,-69.12639287068524,-0.33062949259397006,-93.22692279567724
73,54.53220687987892,66.78620753927935,30.532312795131293,4.019902924339608,155.8706301386292
74,55.26065132670028,-2.8930366023186025,146.35506181248127,-2.668599552886443,196.0540769839765
