Time,Trend,Seasonal1,Seasonal2,Noise,Combined
1,3149.0303784165812,53.26855498833629,45.41590197484594,4.523406367735109,3252.2382417474987
2,11282.387387576211,35.45685457756445,145.60428363387226,-3.5686564271740107,11459.879869360473
3,11282.387387576211,12.047296454518214,-59.25712672005451,-7.15220860576398,11228.02534870491
4,11282.387387576211,-13.26426488267247,-73.63705860682592,-10.64099106740361,11184.845073019309
5,11282.387387576211,-36.48169044962195,166.73611082893422,-11.673220898589001,11400.968587056934
6,11282.387387576211,-53.93945925419626,111.78376050151233,-15.426722573552297,11324.804966249974
7,11282.387387576211,-62.88137346367427,-82.42848060916694,-4.24757331031194,11132.829960193058
8,11282.387387576211,-61.89570143924068,-41.513809053092814,-2.5847184980531703,11176.393158585824
9,11282.387387576211,-51.1380591205914,140.54930902439662,1.1063807763394333,11372.905018256357
10,11282.387387576211,-32.30684169073973,87.97428395079247,3.407482756919703,11341.462312593185
11,11282.387387576211,-8.37508432094176,-68.1887804376654,5.411266327282531,11211.234789144886
12,11282.387387576211,16.87891471173054,165.20021712508583,1.6050032642423504,11466.07152267727
13,11282.387387576211,39.468104245094615,3.7896330614851124,9.686256391409344,11335.3313812742
14,11282.387387576211,55.826147943062175,-95.75096427731575,1.0012273158370997,11243.463798557794
15,11282.387387576211,63.3704703864833,147.67365672067137,6.533961079983748,11499.96547576335
16,11282.387387576211,60.90998894614722,142.75981562549413,0.4200404047937483,11486.477232552645
17,11282.387387576211,48.8331595404029,-77.0359699916579,9.274598380872606,11263.45917550583
18,11282.387387576211,29.046647987022695,-62.46909362905106,9.862149655391391,11258.827091589574
19,11282.387387576211,4.6743093943552525,169.0051870630246,-1.809446719678497,11454.257437313912
20,11282.387387576211,-20.435999872939053,-21.889736987007623,-8.045094866819491,11232.016555849443
21,11282.387387576211,-42.3199141071794,-76.50228234478186,2.154805297959957,11165.719996422209
22,11282.387387576211,-57.52244443441168,-78.2503761454797,13.417530811137512,11160.032097807458
23,11282.387387576211,-63.643445589290494,-69.42723001211832,5.164982216876649,11154.48169419168
24,11282.387387576211,-59.716546078069165,57.848392514815075,-2.8988241726350674,11277.620409840323
25,11282.387387576211,-46.36171698888052,-53.13812548621017,-13.151954037184481,11169.735591063936
26,11282.387387576211,-25.687392188848246,-78.00850214514355,3.767090621251724,11182.45858386347
27,11282.387387576211,-0.9575929767244985,155.08196680221602,-0.7926272255741688,11435.719134176128
28,11282.387387576211,23.923389110864147,166.96075396893485,-8.570592402301727,11464.700938253707
29,11282.387387576211,45.02739408546515,133.12809073760602,6.37742268018278,11466.920295079466
30,11282.387387576211,59.02256359657211,-77.01733089268403,18.64073574702817,11283.033356027128
31,11282.387387576211,63.699368104249345,164.76141931247318,-1.045454891172061,11509.802720101763
32,11282.387387576211,58.31944301033901,-67.44582945171254,19.647915295295046,11292.908916430133
33,11282.387387576211,43.732160193345564,-73.41767567557176,-2.7044145784595215,11249.997457515525
34,11282.387387576211,22.2405308648135,-72.67205634611366,-4.498407043466949,11227.457455051444
35,11282.387387576211,-2.762389262351513,170.82841747249077,1.5199565885088775,11451.973372374858
36,11282.387387576211,-27.32918886442237,56.91501214792678,0.17375085438870772,11312.146961714105
37,11282.387387576211,-47.58131045916345,-71.1946967292353,-8.518096326283915,11155.093284061528
38,11282.387387576211,-60.32138935053139,132.28249102257678,-24.966095233098617,11329.38239401516
39,11282.387387576211,-63.5380472105076,16.452044438015598,-32.63597736662209,11202.665407437096
40,11282.387387576211,-56.723444490893414,-21.728491238817075,-34.09007873499523,11169.845373111506
41,11282.387387576211,-40.953457121591654,10.887333833676472,-16.136978677946374,11236.184285610349
42,11282.387387576211,-18.717819357642313,-96.0666413890612,-7.121650995001178,11160.481275834507
