Time,Trend,Seasonal,Noise,Combined
1,-70.61304199588307,9.699351358289555,3.712033551524569,-57.20165708606894
2,-59.26823945393198,-38.49192273593035,-10.342457947963009,-108.10262013782535
3,-48.2087472912192,-35.80160115730728,26.014972004247504,-57.99537644427898
4,-37.43178617151381,-24.916659100634263,3.7846443857693908,-58.56380088637868
5,-26.934576758584967,44.467241408092924,2.9791993738974276,20.511864023405384
6,-16.714339716201494,-24.340522379147526,4.684845072305139,-36.370017023043886
7,-6.768295708132655,-41.689905216655845,-3.9345344656691044,-52.3927353904576
8,2.9063346018525635,101.7064606183398,22.186406643729587,126.79920186392195
9,12.31233054998495,20.79067797564519,-0.28096694351688145,32.82204158211326
10,21.452471472495517,-56.30963062833423,7.157602011569757,-27.699557144268958
11,30.32953670561517,46.08351635437365,3.8230680632314993,80.23612112322031
12,38.94630558557475,10.794997524043206,-5.602907818460335,44.138395291157615
13,47.30555744860527,-40.14724587974126,-18.283443866928707,-11.125132298064699
14,55.41007163093764,-34.5227732650635,-3.8838037717805696,17.003494594093567
15,63.26262746880275,-24.105912292415102,-16.63809011525329,22.518625061134358
16,70.86600429843162,41.52436339584483,9.211505921703242,121.60187361597968
17,78.22298145605492,-25.860620922330728,8.540751260467816,60.903111794192014
18,85.3363382779039,-41.267463012705946,17.444952823658113,61.51382808885607
19,92.20885410020918,101.58263407441221,10.148124955041439,203.93961312966286
20,98.84330825920182,20.04685965271822,-12.738577826705118,106.1515900852149
21,105.24248009111267,-55.98050408441887,-8.498943706159693,40.76303230053411
22,111.4091489321728,49.037743156834495,3.960933614660749,164.40782570366804
23,117.34609411861297,11.86623863546956,-0.5154775386447653,128.69685521543775
24,123.05609498666416,-41.724457765522466,-9.57440304530851,71.75723417583319
25,128.5419308725573,-33.137849399410726,-6.744630244530958,88.65945122861561
26,133.80638111252335,-23.269933541598466,-2.730215160106145,107.80623241081875
27,138.8522250427931,38.56194938103785,9.009677640832786,186.42385206466375
28,143.68224199959755,-27.340854655938706,9.791339711752727,126.13272705541158
29,148.2992113191676,-40.84847246216096,-11.833967594591227,95.6167712624154
30,152.70591233773422,101.32937838816437,-2.0632372760324387,251.97205344986617
31,156.90512439152835,19.236052287845244,-8.375279320441344,167.76589735893225
32,160.8996268167807,-55.626009482882324,1.136256945513152,106.40987427941154
33,164.69219894972244,51.95920278645037,-5.669796449480923,210.9816052866919
34,168.28562012658435,12.91045773611673,2.411636358734177,183.60771422143526
35,171.68266968359742,-43.223252465995316,-3.4577375860582746,125.00167963154382
36,174.88612695699257,-31.64824278889832,-5.392905033618035,137.8449791344762
37,177.89877128300063,-22.408696339054014,3.3568951310742015,158.8469700750208
38,180.72338199785256,35.5848263752161,1.9208052865798484,218.2290136596485
39,183.36273843777926,-28.77692906955998,1.1724880316447974,155.7582973998641
40,185.81961993901177,-40.43221501430219,18.434230295130515,163.8216352198401
41,188.09680583778086,100.94733674844606,-5.456847820178002,283.58729476604896
42,190.1970754703175,18.359466772994313,4.877615387024193,213.43415763033602
43,192.1232081728526,-55.24841591837135,6.576592683947124,143.45138493842836
44,193.8779832816171,54.84245955865117,9.853689170369918,258.5741320106382
45,195.464180132842,13.925042962589927,2.371919858612516,211.76114295404446
46,196.88457806275807,-44.64350178418877,2.9855916217891587,155.22666790035845
47,198.14195640759624,-30.055605336535095,-3.829479156191354,164.25687191486978
48,199.23909450358752,-21.522281321622316,-1.6164653682773533,176.10034781368788
49,200.1787716869628,32.59778749547475,9.567478567189747,242.3440377496273
50,200.96376729395294,-30.1646019266167,13.849542726232272,184.6487080935685
51,201.596860660789,-40.017899573872334,-0.8106523736269564,160.76830871328968
52,202.08083112370173,100.4373962759976,1.8460402046270308,304.36426760432636
53,202.41845801892214,17.41849559833654,-5.659957827946195,214.17699578931249
54,202.61252068268112,-54.849943479764804,10.670680751518306,158.43325795443462
55,202.6657984512096,57.68213805590716,-10.465176408426572,249.88276009869017
56,202.58107066073853,14.907395601658635,-7.211331182144671,210.2771350802525
57,202.3611166474988,-45.98525204014018,8.891515219605761,165.26737982696437
58,202.00871574772128,-28.361825223162562,-0.4519586349444474,173.19493188961428
59,201.52664729763697,-20.610878645344272,8.331260884472332,189.247029536765
60,200.91769063347675,29.605581582832464,6.532678391312408,237.0559506076216
61,200.1846250914716,-31.499694006032414,0.3558354180295999,169.0407665034688
62,199.33023000785232,-39.60466772592688,-6.968818625784615,152.75674365614083
63,198.3572847188499,99.80068499236982,11.112143138988845,309.2701128502086
64,197.26856856069523,16.41471181363026,8.042456696443983,221.72573707076947
65,196.06686086961926,-54.432756780634975,16.50093603698016,158.13504012596445
66,194.75494098185288,60.47293491700006,9.02738997395978,264.25526587281274
67,193.33558823362708,15.85493821794637,9.064197206619045,218.2547236581925
68,191.8115819611727,-47.248720422052685,0.3172082802239001,144.8800698193439
69,190.18570150072065,-26.56902393498109,8.045877342600118,171.66255490833967
70,188.4607261885019,-19.674789974575372,6.810588877742438,175.59652509166898
71,186.63943536074737,26.612903023118264,-4.007046007623085,209.24529237624256
72,184.72460835368796,-32.77809976845664,-4.634451272711523,147.31205731251978
73,182.71902450355455,-39.191599201867035,7.895376512851716,151.42280181453924
74,180.6254631465781,99.03856823559809,0.7615020063863248,280.4255333885625
75,178.44670361898957,15.349867486973084,-12.49699654749234,181.29957455847034
76,176.1855252570198,-53.99895877231356,15.56457018862198,137.75113667332823
77,173.8447073968998,63.20963045911556,5.582413662783037,242.6367515187984
78,171.42702937486035,16.76512282792831,-4.8935812952868245,183.29857090750184
79,168.9352705271325,-48.43429091611958,8.648943770472172,129.1499233814851
80,166.3722101899471,-24.679552720948063,-4.734092509272959,136.9585649597261
81,163.7406276995351,-18.714430078326053,18.05521506144707,163.08141268265612
82,161.0433023921274,23.624381795486798,4.70021461303171,189.36789880064592
83,158.28301360395497,-33.99579791882603,-13.030763084628632,111.25645260050031
84,155.46254067124866,-38.77771756726516,-11.39081354594442,105.29400955803908
85,152.5846629302394,98.15264453349138,10.118078668883841,260.8553861326146
86,149.65215971715813,14.22589166115713,-18.3838017104914,145.49424966782385
