Time,Trend,Seasonal,Noise,Combined
1,40.90402393453487,-0.030777359460868143,0.0,40.873246575074
2,41.0410370181011,-3.079637860320393,0.0,37.961399157780704
3,41.17824300770641,-11.242524420044541,0.0,29.935718587661874
4,41.315640164735825,-15.198277984467534,0.0,26.11736218026829
5,41.45322675057437,-9.35914967353062,0.0,32.09407707704375
6,41.591001026607096,-1.8238569093189063,0.0,39.76714411728819
7,41.72896125421903,-5.086802735927795e-05,0.0,41.72891038619167
8,41.867105694795214,1.5478457348812553,0.0,43.41495142967647
9,42.00543260972067,8.835770337308759,0.0,50.84120294702943
10,42.14394026038046,15.10199320820387,0.0,57.24593346858433
11,42.2826269081596,11.713234426900659,0.0,53.995861335060255
12,42.421490814443125,3.4722324185145648,0.0,45.89372323295769
13,42.560530240616075,0.05784708302044354,1.520539457699323,44.13891678133584
14,42.699743448063494,-0.583152867635083,1.520539457699323,43.63713003812773
15,42.8391286981704,-6.363750183243052,1.520539457699323,37.995917972626664
16,42.97868425232184,-14.121148521356638,1.520539457699323,30.378075188664525
17,43.11840837190285,-13.638917168240722,1.520539457699323,31.00003066136145
18,43.25829931829846,-5.605963992190413,1.520539457699323,39.17287478380737
19,43.39835535289371,-0.3869445052302321,1.520539457699323,44.5319503053628
20,43.53857473707364,0.12309503486299497,1.520539457699323,45.18220922963595
21,43.67895573222328,4.1098627455319665,1.520539457699323,49.309357935454564
22,43.81949659972766,12.390241969593399,1.520539457699323,57.730278027020375
23,43.96019560097182,14.879984716910702,1.520539457699323,60.36071977558185
24,44.101050997340806,8.036683723654145,1.520539457699323,53.65827417869427
25,44.24206105021964,1.1778195358897736,1.520539457699323,46.940420043808736
26,44.38322402099335,-0.0033396313358674858,1.520539457699323,45.900423847356805
27,44.524538171047006,-2.2917313227820366,1.520539457699323,43.75334630596429
28,44.666001761765614,-10.141864318731137,1.520539457699323,36.0446769007338
29,44.807613054534215,-15.26708975680244,1.520539457699323,31.061062755431095
30,44.94937031073785,-10.497349991738181,1.520539457699323,35.972559776698986
31,45.09127179176155,-2.5282534456273256,1.520539457699323,44.08355780383354
32,45.23331575899035,-0.008180184416455944,1.520539457699323,46.74567503227322
33,45.37550047380928,1.026185848859275,0.0,46.40168632266856
34,45.5178241976034,7.6668608134111595,0.0,53.184685011014565
35,45.66028519175772,14.746824983067542,0.0,60.40711017482526
36,45.80288171765729,12.686408958042092,0.0,58.48929067569939
37,45.94561203668714,4.421182186067476,0.0,50.36679422275461
38,46.08847441023231,0.16494720716425115,0.0,46.25342161739656
39,46.23146709967782,-0.3126271737539805,0.0,45.91883992592384
40,46.37458836640872,-5.264813732522965,0.0,41.109774633885756
41,46.51783647181005,-13.390907526611509,0.0,33.12692894519854
42,46.66120967726683,-14.318674476341254,0.0,32.34253520092558
43,46.804706244164116,-6.723266771566902,0.0,40.08143947259721
44,46.948324433886924,-0.6916918446940026,0.0,46.25663258919292
45,47.0920625078203,0.03764767156510875,0.0,47.12971017938541
