Time,Trend,Seasonal,Noise,Combined
1,-2001.7434868483726,0.0002041511928904254,-0.04857885712824108,-2001.7918615543078
2,-2001.7434868483726,49.83584075118695,-0.47649584058031985,-1952.3841419377661
3,-2001.7434868483726,57.32404203586426,-0.48140121102433486,-1944.9008460235327
4,-2001.7434868483726,0.010024526341813564,-2.1238860639319848,-2003.8573483859627
5,-2001.7434868483726,-33.71535781141679,3.6793708901210143,-2031.7794737696686
6,-2001.7434868483726,-72.73119494059954,2.912584674893003,-2071.5620971140793
7,-2001.7434868483726,-0.3097812022574657,-4.234362129108747,-2006.287630179739
8,-2001.7434868483726,19.977250640551887,-2.104549636316875,-1983.8707858441378
9,-2001.7434868483726,84.35495680833891,5.1288384668295235,-1912.259691573204
10,-2001.7434868483726,1.8152148476908951,-3.5112095899741025,-2003.439481590656
11,-2001.7434868483726,-9.955566972481247,1.7266712610113268,-2009.9723825598426
12,-2001.7434868483726,-90.01643833689376,-4.375817344844219,-2096.1357425301103
13,-2001.7434868483726,-5.804687241576614,1.668241835055869,-2005.8799322548934
14,-2001.7434868483726,3.8736169586351417,1.5817533611598102,-1996.2881165285776
15,-2001.7434868483726,88.6180704919795,1.424911405377041,-1911.700504951016
16,-2001.7434868483726,13.38067475920328,3.6216938380091697,-1984.7411182511603
17,-2001.7434868483726,-1.0057559244688288,-4.839034545206435,-2007.5882773180479
18,-2001.7434868483726,-80.43295762395698,1.8531853564127858,-2080.3232591159167
19,-2001.7434868483726,-24.93840495533858,-3.9480820507476477,-2030.629973854459
20,-2001.7434868483726,0.11310261553414332,-4.189630021778913,-2005.8200142546173
21,-2001.7434868483726,67.03262101395504,6.708668536152813,-1928.0021972982647
22,-2001.7434868483726,39.822478623612625,3.8440997112494637,-1958.0769085135105
23,-2001.7434868483726,-0.00046437755070192945,-3.9878983395627614,-2005.731849565486
24,-2001.7434868483726,-50.87465985634425,-0.7150856972191102,-2053.3332324019357
25,-2001.7434868483726,-56.29623275507886,-1.0039239363594228,-2059.043643539811
26,-2001.7434868483726,-0.007001264814250291,-0.6369787264480329,-2002.387466839635
27,-2001.7434868483726,34.67285182990975,4.985821770209435,-1962.0848132482533
28,-2001.7434868483726,71.85215700205201,1.4426982253999423,-1928.4486316209207
29,-2001.7434868483726,0.26804535665418217,-7.795932835044878,-2009.2713743267632
