Time,Trend,Seasonal,Noise,Combined
1,4.849686315174942,22.758345422366503,0.0,27.608031737541445
2,39.490384361794796,-3.869667575366492,0.0,35.620716786428304
3,59.75389371787202,-23.879711145311887,0.0,35.87418257256013
4,74.13108240841464,-24.843561179934127,0.0,49.287521228480514
5,85.28289633613136,286.53279199775267,0.0,371.81568833388405
6,94.39459176449186,32.418962589277506,0.0,126.81355435376938
7,102.09842047986443,-51.44767523362361,2.318437297241074,52.96918254348189
8,108.77178045503452,28.521009812241886,2.318437297241074,139.6112275645175
9,114.6581011205691,-32.610699749667994,0.0,82.0474013709011
10,119.92359438275122,31.780321620034115,0.0,151.70391600278532
11,124.68681242931893,-79.18179253187847,0.0,45.50501989744046
12,129.03528981111174,62.190506866382506,0.9461810611286203,192.17197773862287
13,133.0355012310196,78.81087915942683,0.9461810611286203,212.79256145157504
14,136.73911852648428,-45.66538273941907,0.9461810611286203,92.01991684819383
15,140.18710373882843,-26.444328816209655,0.0,113.74277492261876
16,143.41247850165436,285.6937528059357,0.0,429.10623130759006
17,146.44225237570683,1.6164518434693704,0.0,148.0587042191762
18,149.29879916718895,-20.266468202049893,0.0,129.03233096513907
19,152.0008606323029,-109.16402146092072,0.0,42.83683917138218
20,154.56429242937105,127.89027335533092,0.0,282.45456578470197
21,157.00262788256148,33.131154602604646,0.0,190.13378248516614
22,159.3275104759388,185.3495630549971,0.0,344.6770735309359
23,161.549030130123,-15.67723782605465,3.6701682011808874,149.54196050524922
24,163.6759878577316,29.266305048249677,3.6701682011808874,196.61246110716218
25,165.71610635708777,103.57581302280916,0.0,269.2919193798969
26,167.67619927763945,-64.53419414166243,0.0,103.14200513597703
27,169.56230852326618,-148.26758087209186,0.0,21.294727651174327
28,171.37981657310414,-77.2768704078549,0.0,94.10294616524924
29,173.13353908360702,-27.85224789484012,0.0,145.2812911887669
30,174.8278017854483,-44.05019628788788,0.0,130.77760549756042
31,176.46650476696487,-10.147130659583276,0.0,166.3193741073816
32,178.05317654827422,-13.822521280013397,2.53879992882635,166.76945519708715
33,179.591019832016,43.14972470837252,2.53879992882635,225.27954446921484
34,181.0829504223267,-161.35707898430164,2.53879992882635,22.264671366851402
35,182.53163050082082,-103.85449828055567,2.53879992882635,81.2159321490915
36,183.9394972138088,-114.6206019508543,2.53879992882635,71.85769519178086
37,185.30878734187496,293.47783706644316,2.53879992882635,481.32542433714445
38,186.64155867892273,-2.755642305872289,2.53879992882635,186.4247163018768
39,187.93970863371666,-18.27125337678818,0.0,169.6684552569285
40,189.2049904759909,-75.0197813393293,0.0,114.18520913666161
41,190.43902757621288,294.5759612383083,0.0,485.0149888145212
42,191.64332592918134,-71.47108862636712,0.0,120.17223730281422
43,192.81928520382607,29.701782189201822,0.0,222.5210673930279
44,193.96820852255863,280.83669866055743,1.451156948961711,476.25606413207777
45,195.09131114152552,-2.29022987368964,0.0,192.80108126783588
46,196.18972817674285,-104.61689037724267,0.0,91.57283779950018
47,197.2645214992609,-48.980271678068675,0.0,148.28424982119222
48,198.31668590435146,18.615513062278957,0.0,216.9321989666304
49,199.3471546445539,-85.50745436379766,0.0,113.83970028075625
50,200.35680440370763,-51.83044241964847,0.0,148.52636198405915
51,201.3464597784039,-107.59539043307203,0.0,93.75106934533187
52,202.3168973242593,218.54902109997835,0.0,420.86591842423763
53,203.26884921675625,-98.4703166165327,0.0,104.79853260022355
54,204.203006569886,-107.8810387190548,0.0,96.32196785083121
55,205.12002245027534,-63.187133073765224,0.0,141.9328893765101
56,206.020514619724,30.440624754644283,0.0,236.4611393743683
57,206.90506803499997,22.765834779052724,0.0,229.67090281405268
58,207.77423713022685,0.6954680604618275,4.970003310395882,213.43970850108457
59,208.62854790416554,-40.59487262298791,0.0,168.03367528117764
60,209.46849983206812,-19.889421723408148,0.0,189.57907810865998
61,210.29456761950505,-24.069346685946208,0.0,186.22522093355883
62,211.10720281358473,-15.32786046976085,0.0,195.77934234382388
63,211.90683528525858,-13.122698441911169,0.0,198.78413684334743
64,212.69387459489406,-76.0064081631022,0.23642497459099954,136.92389140638284
65,213.468711251976,-20.246067211752493,0.0,193.2226440402235
66,214.2317178786359,-17.71403688591721,0.0,196.51768099271868
67,214.9832502856873,-81.53067088470578,0.0,133.4525794009815
68,215.72364846894655,-32.403456903542995,0.0,183.32019156540355
69,216.45323753282008,-32.36757575084257,0.0,184.0856617819775
70,217.1723285474407,-53.721213078098806,0.0,163.45111546934191
71,217.88121934500685,-36.145497852309674,2.2446017461988346,183.980323238896
72,218.58019526042867,23.66256887478498,2.2446017461988346,244.48736588141247
73,219.26952982088955,-128.82884534621786,2.2446017461988346,92.68528622087052
74,219.9494853884948,-72.62348089611113,0.0,147.32600449238367
75,220.62031375978484,27.707572400864173,0.0,248.327886160649
76,221.2822567255426,-123.12471727071619,5.042552936611307,103.2000923914377
77,221.93554659400843,0.010205162552892943,0.0,221.94575175656132
78,222.58040668033652,-27.98872559355285,0.1534979398258122,194.7451790266095
79,223.21705176487336,-8.10546807186256,0.0,215.1115836930108
80,223.8456885226108,103.99594090573822,0.10571986624333249,327.94734929459236
81,224.46651592596325,118.42603952649014,0.10571986624333249,342.9982753186967
82,225.07972562283274,-36.722012865722434,0.0,188.3577127571103
83,225.68550229175892,-103.36224248573716,0.0,122.32325980602177
84,226.2840239758012,-19.73186766231612,3.5010519548277945,210.0532082683129
85,226.87546239666324,-81.63627221362775,0.0,145.23919018303548
86,227.4599832504459,254.33195751886856,3.7542119125677855,485.54615268188223
87,228.0377464863041,296.1339850319239,0.0,524.171731518228
88,228.60890656917852,-29.09953161101437,5.098483795241682,204.60785875340582
89,229.17361272768352,-14.430866379058571,0.0,214.74274634862496
90,229.73200918814535,-104.89312138310063,0.0,124.83888780504472
91,230.28423539570906,-6.085478483194166,0.0,224.1987569125149
92,230.8304262233627,32.72080473870159,0.0,263.5512309620643
93,231.37071216966194,-94.44328983662025,0.0,136.9274223330417
94,231.90521954588075,-17.195983611252487,0.0,214.70923593462828
95,232.4340706532593,-47.66288659060513,0.0,184.77118406265419
96,232.9573839509713,74.85018771150592,0.0,307.80757166247724
97,233.47527421538786,-78.05254044818089,3.1052900723505696,158.52802383955753
98,233.98785269117377,-60.51467464709267,0.0,173.4731780440811
99,234.49522723471307,-30.760799617321638,0.0,203.73442761739142
100,234.9975024503275,-42.03805610739411,0.0,192.95944634293338
101,235.49477981971694,-22.00362860369252,0.0,213.49115121602443
102,235.98715782502373,-44.52133026521646,0.0,191.46582755980728
103,236.47473206589328,199.23777535304234,2.831924314673928,438.54443173360954
104,236.95759537087915,156.82826676988896,2.831924314673928,396.61778645544206
105,237.4358379035179,-28.001531116186484,2.831924314673928,212.26623110200535
106,237.9095472633761,-47.67036871715409,0.0,190.23917854622204
