Time,Trend,Seasonal,Noise,Combined
1,100.46742022487871,-959.281484209598,-1.8810105798131418,-860.6950745645324
2,200.0,-9837.004695331612,-5.2414840864701615,-9642.246179418082
3,200.0,-12277.303157092345,-4.112914967007341,-12081.416072059352
4,200.0,-10046.074336664884,-17.804451185726943,-9863.87878785061
5,200.0,-7014.580994000429,-11.654963954476615,-6826.235957954906
6,200.0,-3424.3101508183527,-13.798438020603967,-3238.1085888389566
7,200.0,438.7392758183984,3.6786262113625243,642.417902029761
8,200.0,4266.838983273004,3.2244429844181517,4470.063426257422
9,200.0,7755.044743501993,3.988143819916545,7959.03288732191
10,200.0,10625.488085436444,14.941650462754044,10840.429735899197
11,200.0,12649.511138085125,-21.241004191823162,12828.270133893302
12,200.0,13665.88138544794,-7.205731452627315,13858.675653995313
13,200.0,13593.635356305775,7.187585395647391,13800.822941701423
14,200.0,12438.52812792139,6.550765710074311,12645.078893631466
15,200.0,10292.57487988407,-2.9520528787092837,10489.622827005362
16,200.0,7326.7210176559,-7.649269717261773,7519.0717479386385
17,200.0,3777.224759575782,1.2214248921873765,3978.4461844679695
18,200.0,-73.16305736642198,15.77729840798948,142.6142410415675
19,200.0,-3917.7227471032515,4.467811811894201,-3713.2549352913575
20,200.0,-7450.198888839156,-0.4274330521259451,-7250.626321891282
21,200.0,-10389.19645829448,14.567401996510416,-10174.62905629797
22,200.0,-12500.596594016166,3.2638853589793175,-12297.332708657186
23,200.0,-13616.206371659702,-2.8131994560631077,-13419.019571115765
24,200.0,-13647.156955917908,-5.104152163118894,-13452.261108081027
25,200.0,-12590.982840992765,-8.247802919056786,-12399.230643911822
26,200.0,-10531.81825137382,24.425946117218427,-10307.3923052566
27,200.0,-7633.695057749547,-13.876770212239931,-7447.571827961787
28,200.0,-4127.476092227913,10.49176036324556,-3916.984331864667
29,200.0,-292.46474748446633,7.019644948663024,-85.4451025358033
30,200.0,3565.844171373338,5.151203421340398,3770.995374794679
31,200.0,7140.0999878406155,-17.23248098076374,7322.867506859851
32,200.0,10145.57953270106,-8.416237813152703,10337.163294887907
33,200.0,12342.868028454712,-0.1536599659104027,12542.714368488801
34,200.0,13556.930733236937,-4.210852527369424,13752.719880709568
35,200.0,13691.056108007822,-4.551861321292716,13886.504246686529
36,200.0,12734.559802307293,10.250846884436546,12944.81064919173
37,200.0,10763.63576348742,18.244237048185553,10981.880000535606
38,200.0,7935.286670548404,6.828949055492419,8142.115619603896
39,200.0,4474.817190739157,-21.157143541906503,4653.660047197251
40,200.0,657.8863389316017,-19.501991260121052,838.3843476714807
41,200.0,-3211.4513614685256,-5.78573571858357,-3017.237097187109
42,200.0,-6824.966687541487,-0.5594165616368209,-6625.5261041031235
43,200.0,-9894.809080043291,-4.6207899108004336,-9699.429869954092
44,200.0,-12176.436653930137,-2.3720525083248694,-11978.808706438462
45,200.0,-13488.096264724954,-12.465504630545583,-13300.5617693555
46,200.0,-13725.301859807243,-2.615049540692795,-13527.916909347936
47,200.0,-12869.157777462893,5.870963046412417,-12663.28681441648
48,200.0,-10987.863964463422,-4.522303849363752,-10792.386268312786
49,200.0,-8231.28320740525,-8.64801965015012,-8039.931227055399
50,200.0,-4819.003149045863,3.275709108963289,-4615.7274399369
51,200.0,-1022.8440625715168,1.4962785490215469,-821.3477840224953
52,200.0,2854.794195530027,-6.8483224956398185,3047.945873034387
53,200.0,6505.021184671251,7.268989429465035,6712.290174100716
54,200.0,9637.06191557497,9.339309178859422,9846.40122475383
55,200.0,12001.419819218638,11.376918879613623,12212.796738098252
56,200.0,13409.751500486118,-6.43925314026946,13603.312247345848
57,200.0,13749.870065045223,-9.182713627787843,13940.687351417435
58,200.0,12994.681863033402,-15.711137963855132,13178.970725069546
59,200.0,11204.344753672964,-17.17431554683298,11387.170438126132
60,200.0,8521.475964693987,3.4543487596973,8724.930313453684
61,200.0,5159.791285735895,-2.218567308469664,5357.572718427426
62,200.0,1387.080591068204,2.47837304185363,1589.5589641100578
63,200.0,-2496.1241482696623,-10.233964903530854,-2306.358113173193
64,200.0,-6180.489068986169,-12.526693107088946,-5993.015762093258
65,200.0,-9372.519773746144,2.3712507521366586,-9170.148522994008
66,200.0,-11817.94092660195,-3.0415281256711686,-11620.982454727622
67,200.0,-13321.951680478829,-14.678881531056305,-13136.630562009885
68,200.0,-13764.743400973413,-3.080624565477657,-13567.824025538892
69,200.0,-13111.043553483925,11.29187028501526,-12899.75168319891
70,200.0,-11412.925493094775,3.0465277384171543,-11209.878965356358
71,200.0,-8805.660330964234,13.709111585728172,-8591.951219378507
72,200.0,-5496.941315160596,5.2655627514655,-5291.67575240913
73,200.0,-1750.3391055917452,13.690042448421822,-1536.6490631433235
74,200.0,2135.6941136578534,-2.5348929192524943,2333.159220738601
75,200.0,5851.599164208466,5.865664189680018,6057.464828398146
76,200.0,9101.369180064317,7.685704698056513,9309.054884762374
77,200.0,11626.129344857858,-8.624964103242734,11817.504380754615
78,200.0,13224.758711308488,-3.3023986102070704,13421.456312698281
79,200.0,13769.911380580132,13.897122477442467,13983.808503057575
80,200.0,13218.160803575036,-5.845207394973652,13412.315596180062
81,200.0,11613.45911493842,6.366544922979005,11819.825659861399
82,200.0,9083.635931210421,3.177431366976923,9286.813362577399
83,200.0,5830.215516857329,-5.953558720798775,6024.261958136531
84,200.0,2112.363476898205,6.335274072217544,2318.6987509704227
85,200.0,-1773.7582266111017,-5.390178172484494,-1579.148404783586
86,200.0,-5518.583366685458,5.109594430583933,-5313.473772254873
87,200.0,-8823.801319577535,-7.5094687231608965,-8631.310788300696
88,200.0,-11426.12031804382,-9.212273880676575,-11235.332591924498
89,200.0,-13118.24112257788,1.9867813787124586,-12916.254341199166
90,200.0,-13765.370359984621,-1.0905523118545972,-13566.460912296476
91,200.0,-13315.958086211895,2.6980419880279727,-13113.260044223867
92,200.0,-11805.804225340045,-7.28836312011072,-11613.092588460157
93,200.0,-9355.206768153814,-5.392634144367796,-9160.599402298181
94,200.0,-6159.378903163337,2.394935580728981,-5956.983967582608
95,200.0,-2472.898445923304,-5.608166336569844,-2278.5066122598737
96,200.0,1410.5716838044907,4.559082955615885,1615.1307667601066
97,200.0,5181.6764818821985,17.44743867036076,5399.123920552559
98,200.0,8540.01190207209,1.711076400563625,8741.722978472653
99,200.0,11218.054870137994,-7.580558698518665,11410.474311439475
100,200.0,13002.474018567777,-5.100102452742214,13197.373916115035
101,200.0,13751.12354100632,-18.518668664247162,13932.604872342074
102,200.0,13404.366445697493,1.7163373355449172,13606.082783033038
103,200.0,11989.8252040575,-2.9581216341038026,12186.867082423398
104,200.0,9620.181360437855,21.97480341734556,9842.156163855201
105,200.0,6484.199384902746,9.219532746720496,6693.4189176494665
106,200.0,2831.689803762537,15.749388581170201,3047.439192343707
107,200.0,-1046.3905637355579,12.478007145822978,-833.9125565897349
108,200.0,-4841.116058822955,-3.6910040517509097,-4644.8070628747055
109,200.0,-8250.201024079895,-0.3359371637016325,-8050.536961243597
110,200.0,-11002.079705604918,-0.7238092505903624,-10802.803514855508
111,200.0,-12877.539025281802,-6.754283870068867,-12684.29330915187
112,200.0,-13727.180968907287,17.893327770321694,-13509.287641136965
113,200.0,-13483.323546352516,1.951343926450344,-13281.372202426066
114,200.0,-12165.392300094565,15.280698841640675,-11950.111601252924
115,200.0,-9878.372877639391,-4.168075189677484,-9682.54095282907
116,200.0,-6804.447935029864,-5.681873102507878,-6610.129808132372
117,200.0,-3188.4845709108417,-13.014378362725198,-3001.4989492735667
118,200.0,681.4716461663998,5.116927363533405,886.5885735299331
119,200.0,4497.14222259822,5.7498849491145085,4702.8921075473345
120,200.0,7954.573027792794,-0.058754866547724965,8154.514272926246
121,200.0,10778.347105955934,-4.268467520389245,10974.078638435545
122,200.0,12743.52423289291,-1.959920110619335,12941.564312782291
123,200.0,13693.559525309409,-10.670362447903642,13882.889162861506
124,200.0,13552.77371646746,4.304872355505847,13757.078588822966
125,200.0,12332.381723186807,15.906411533974158,12548.28813472078
126,200.0,10129.599272000562,14.193756791642512,10343.793028792204
127,200.0,7119.89875011343,26.933961501469895,7346.832711614899
128,200.0,3543.0311756354267,-10.77539181590656,3732.2557838195203
129,200.0,-316.07223107132637,3.1800584309315005,-112.89217264039488
130,200.0,-4149.997505055379,6.807645886858351,-3943.1898591685213
131,200.0,-7653.336356983328,7.793308046484666,-7445.543048936844
132,200.0,-10547.014822377323,-4.0042098605210406,-10351.019032237844
133,200.0,-12600.524133632056,0.25956294741077024,-12400.264570684645
134,200.0,-13650.282916291371,18.75133629875827,-13431.531579992614
135,200.0,-13612.667987556102,-4.82482802817546,-13417.492815584277
136,200.0,-12490.675731084639,5.383554504673164,-12285.292176579966
137,200.0,-10373.683406788512,9.449028961588922,-10164.234377826922
138,200.0,-7430.329409547903,-8.436538198872125,-7238.765947746775
139,200.0,-3895.079631356,22.265164125861773,-3672.8144672301382
140,200.0,-49.55004278228032,4.0499765681154285,154.4999337858351
141,200.0,3799.9266737923995,-6.161073190832281,3993.7656006015673
142,200.0,7346.703410033521,9.563692488020482,7556.267102521542
143,200.0,10308.245964501815,4.611786234654677,10512.85775073647
144,200.0,12448.639555162852,-7.190340936944971,12641.449214225908
145,200.0,13597.381655673786,-12.990116745725647,13784.39153892806
146,200.0,13662.964128882604,3.950368342407554,13866.914497225012
147,200.0,12640.16271257197,-12.570362418220979,12827.592350153749
148,200.0,10610.453181192388,-6.663095662418241,10803.79008552997
149,200.0,7735.521032379598,-0.3255613635311836,7935.195471016067
150,200.0,4244.3817129073195,-10.436752827147629,4433.944960080172
151,200.0,415.137379491987,-9.54617847254419,605.5912010194429
152,200.0,-3447.1765595751135,4.819392403291534,-3242.357167171822
153,200.0,-7034.8903901753065,-6.526210001394833,-6841.416600176702
154,200.0,-10062.208885401944,3.780365238484566,-9858.42852016346
155,200.0,-12287.977589489183,-2.8676219526069042,-12090.84521144179
156,200.0,-13534.893043504262,-8.878798603621266,-13343.771842107883
157,200.0,-13703.626677237879,8.11074666895172,-13495.515930568927
158,200.0,-12780.737266161934,-9.458624582614574,-12590.195890744548
159,200.0,-10839.741651669561,0.05484975607446971,-10639.686801913487
160,200.0,-8035.258431637012,6.490802991624257,-7828.767628645388
161,200.0,-4590.691131559803,9.872933105375422,-4380.818198454427
162,200.0,-780.4320077891236,10.418693903860394,-570.0133138852633
163,200.0,3091.995882299795,15.667199534793363,3307.6630818345884
164,200.0,6718.117153048215,-25.878805839605747,6892.238347208609
165,200.0,9809.077062886296,-4.243207345988182,10004.833855540308
166,200.0,12118.651517445915,-20.897390552618244,12297.754126893296
167,200.0,13462.861139757579,-13.31126707324447,13649.549872684334
168,200.0,13734.626961944301,-4.667983060269592,13929.958978884031
169,200.0,12912.300274414232,-17.615256864284433,13094.685017549948
170,200.0,11061.38714965459,11.3473261145908,11272.73447576918
171,200.0,8329.330266055362,-4.808239595423266,8524.52202645994
172,200.0,4933.7637086733,3.370346646965951,5137.134055320266
173,200.0,1145.1763627886692,-3.510592369798235,1341.665770418871
174,200.0,-2734.6350756252596,6.017082484148173,-2528.6179931411116
175,200.0,-6396.6070516831705,-21.508842198850513,-6218.115893882021
176,200.0,-9549.028977183505,-9.444973448695995,-9358.4739506322
177,200.0,-11940.780728826707,7.7659090272147635,-11733.014819799491
178,200.0,-13381.336733269904,-12.2462406529408,-13193.582973922845
179,200.0,-13755.943125070966,-8.262007099820075,-13564.205132170786
180,200.0,-13034.758973821139,6.655556001553727,-12828.103417819586
181,200.0,-11275.233395553581,-8.749695304467881,-11083.98309085805
182,200.0,-8617.529189095783,-2.6905876569520384,-8420.219776752736
183,200.0,-5273.35754787041,-8.91998647114518,-5082.277534341555
184,200.0,-1509.1132676014213,-3.347256118967734,-1312.4605237203891
185,200.0,2375.3461103889554,-1.7368456694342045,2573.609264719521
186,200.0,6070.586779013412,25.76445322676825,6296.35123224018
187,200.0,9282.247985093503,11.524060122341382,9493.772045215845
188,200.0,11754.490638200614,12.680006057405553,11967.17064425802
189,200.0,13290.377305926748,14.652048221214956,13505.029354147962
190,200.0,13767.560136845797,6.966881799980747,13974.527018645778
191,200.0,13148.027020216015,13.240876215243182,13361.267896431258
192,200.0,11481.129608929341,14.78461169362864,11695.91422062297
193,200.0,8899.651995135366,16.02920368946612,9115.681198824832
194,200.0,5609.23320558591,-15.175333706857375,5794.057871879052
195,200.0,1871.9861146569833,-9.977029764639024,2062.009084892344
196,200.0,-2014.3823169545083,18.288753861768214,-1796.0935630927402
197,200.0,-5740.28620804426,-5.286984185750937,-5545.573192230011
198,200.0,-9008.922190711493,12.843369223174395,-8796.07882148832
199,200.0,-11559.912596488333,-10.794443215659447,-11370.707039703993
200,200.0,-13190.046992135269,4.491976325845379,-12985.555015809423
201,200.0,-13769.469806252304,12.979947399696412,-13556.489858852607
202,200.0,-13252.0245496504,4.923936380826595,-13047.100613269573
203,200.0,-11678.93061481872,19.570340057207975,-11459.360274761513
204,200.0,-9175.499762750052,0.8850705162819076,-8974.61469223377
205,200.0,-5941.1538599014475,-22.584271542109622,-5763.738131443557
206,200.0,-2233.539046640949,-14.297781823311029,-2047.83682846426
207,200.0,1651.9982065853962,5.870431186429377,1857.8686377718257
208,200.0,5405.93822976693,16.704457202195393,5622.642686969125
209,200.0,8729.244312793575,6.525422241569086,8935.769735035145
210,200.0,11357.183798345239,4.259266172614046,11561.443064517853
211,200.0,13080.416533602505,7.040414818933051,13287.456948421439
212,200.0,13761.670786805373,11.286958385030582,13972.957745190402
213,200.0,13346.678234707259,-5.753553280501472,13540.924681426757
214,200.0,11868.496946092766,-4.915764180211465,12063.581181912554
215,200.0,9444.877994970511,3.8787075357729797,9648.756702506284
216,200.0,6268.885477524374,0.4771079395324953,6469.362585463907
217,200.0,2593.51713689528,4.100743143394524,2797.6178800386747
218,200.0,-1288.4492919936197,0.033638759932643786,-1088.415653233687
219,200.0,-5067.77858895123,-3.1863368387981867,-4870.964925790028
220,200.0,-8443.41154887416,-17.56450283131146,-8260.976051705473
221,200.0,-11146.447185427796,2.3949781895256606,-10944.05220723827
222,200.0,-12961.563229456588,13.06774313033315,-12748.495486326254
223,200.0,-13744.168577500552,-1.3966167555266227,-13545.565194256078
224,200.0,-13431.92133620273,-18.76352549215274,-13250.684861694883
225,200.0,-12049.694941793334,9.612841951441728,-11840.082099841891
226,200.0,-9707.59675641961,-8.8643172279055,-9516.461073647517
227,200.0,-6592.19697880183,-2.3624862212605695,-6394.5594650230905
228,200.0,-2951.666569164048,-11.09847611768125,-2762.7650452817293
229,200.0,923.9919071807374,21.621396656464672,1145.613303837202
230,200.0,4726.045717924741,-2.045874496887322,4923.999843427854
231,200.0,8151.625436224331,-3.075805988264829,8348.549630236066
232,200.0,10927.85134560712,15.137667711712158,11142.989013318831
233,200.0,12833.57088174402,7.4731720166347,13041.044053760656
234,200.0,13716.975518936775,-6.11252495512335,13910.862993981651
235,200.0,13507.693750243132,7.938592479102804,13715.632342722234
236,200.0,12222.396841375836,-1.018298000635113,12421.3785433752
237,200.0,9963.470807233598,-3.503510492690354,10159.967296740908
238,200.0,6910.860400652239,-11.193114723446696,7099.667285928793
239,200.0,3307.734816556249,-25.27027648776362,3482.4645400684853
240,200.0,-558.88302669982,13.930155593973153,-344.95287110584684
241,200.0,-4380.980568457029,-0.1836274069657882,-4181.164195863995
242,200.0,-7854.09170975032,6.013155391524826,-7648.078554358795
243,200.0,-10701.550408201425,-11.310703692885323,-10512.86111189431
244,200.0,-12696.529736341889,-2.0824771956433694,-12498.612213537532
245,200.0,-13680.11078461515,17.194876283203346,-13462.915908331946
246,200.0,-13573.942050603495,3.445791566608394,-13370.496259036887
247,200.0,-12386.48087479168,-0.9164070132225898,-12187.397281804902
248,200.0,-10212.319733672512,-12.866569728246976,-10025.186303400758
249,200.0,-7224.651057299372,14.7608942139057,-7009.890163085466
250,200.0,-3661.4708195995036,-5.454584862015268,-3466.9254044615186
251,200.0,193.38008446575992,8.644765069577156,402.02484953533707
252,200.0,4032.826441867425,-4.863672224568355,4227.962769642856
253,200.0,7551.020156932283,0.2584374314074741,7751.27859436369
254,200.0,10467.703935301299,2.5113860636841787,10670.215321364984
255,200.0,12550.536419326541,-9.87638857326934,12740.660030753272
256,200.0,13633.600367419947,9.193316699167264,13842.793684119115
257,200.0,13630.619526397753,8.759208989179879,13839.378735386934
258,200.0,12541.831348346866,1.979095967671826,12743.810444314538
259,200.0,10453.96807532776,-0.9220148463308512,10653.04606048143
260,200.0,7533.347698695597,4.828622000454081,7738.17632069605
261,200.0,4012.625163259091,13.750814799991803,4226.375978059083
262,200.0,172.25920775831037,-1.3883208875911606,370.87088687071923
263,200.0,-3681.828817476168,5.3993410010517096,-3476.429476475116
264,200.0,-7242.624469905651,21.272296467286875,-7021.352173438364
265,200.0,-10226.476809264359,-12.468936255751732,-10038.94574552011
266,200.0,-12395.693868843711,1.1387322044584338,-12194.555136639252
267,200.0,-13577.477061291342,3.7713223270706018,-13373.70573896427
268,200.0,-13677.686215014042,6.307792511102553,-13471.37842250294
269,200.0,-12688.338726276244,11.25749666921096,-12477.081229607033
270,200.0,-10688.24544883716,-16.042043388088928,-10504.287492225249
271,200.0,-7836.732666522648,3.1985187697556636,-7633.534147752893
272,200.0,-4360.950252797517,-3.900583196868246,-4164.850835994385
273,200.0,-537.7770420705077,8.208892006807849,-329.5681500636999
274,200.0,3328.2351795198665,3.77185215642364,3532.0070316762904
275,200.0,6929.1220947893535,-17.24543015434749,7111.876664635006
276,200.0,9978.039116458689,-1.3389390679551498,10176.700177390734
277,200.0,12232.111262528057,-4.499254556879247,12427.612007971178
278,200.0,13511.780438102778,-7.700564527860215,13704.079873574918
279,200.0,13715.10893029185,17.47654065222921,13932.58547094408
280,200.0,12825.899707975863,-1.6390826367068079,13024.260625339157
281,200.0,10914.98666802021,-7.095213477036714,11107.891454543174
282,200.0,8134.592047659914,-8.35996228200415,8326.23208537791
283,200.0,4706.200488350606,11.196577489657361,4917.397065840263
284,200.0,902.9156962074732,-5.3003018519090475,1097.615394355564
285,200.0,-2972.2948426533176,-4.795400277522969,-2777.0902429308408
286,200.0,-6610.734078367153,-0.9245100657227826,-6411.658588432876
287,200.0,-9722.56602733695,-0.23409074764464252,-9522.800118084595
288,200.0,-12059.903940523303,6.565207225370676,-11853.338733297933
289,200.0,-13436.55681975933,-11.3365712908508,-13247.89339105018
290,200.0,-13742.86128592119,-3.37424414729139,-13546.235530068481
291,200.0,-12954.417300839,-8.391458045025502,-12762.808758884026
292,200.0,-11134.0318603489,11.693128062823295,-10922.338732286076
293,200.0,-8426.715825012021,2.7401405301570647,-8223.975684481864
294,200.0,-5048.132438097037,18.886891967213565,-4829.245546129824
295,200.0,-1267.417715261265,-7.562625201292223,-1074.980340462557
296,200.0,2614.258776160716,11.89542694859833,2826.1542031093145
297,200.0,6287.684912230204,-6.2286705122636405,6481.45624171794
298,200.0,9460.237672925798,11.269793824862314,9671.50746675066
299,200.0,11879.193324157304,5.8856300332720926,12085.078954190576
300,200.0,13351.85924553667,3.7121423886269977,13555.571387925298
